x,y,vx,vy,paddle.y
680,215,-5,-5,380
685,220,-5,-5,380
690,225,-5,-5,380
695,230,-5,-5,380
700,235,-5,-5,380
705,240,-5,-5,380
710,245,-5,-5,380
715,250,-5,-5,380
720,255,-5,-5,380
725,260,-5,-5,380
730,265,-5,-5,380
735,270,-5,-5,380
740,275,-5,-5,380
745,280,-5,-5,380
750,285,-5,-5,380
755,290,-5,-5,380
760,295,-5,-5,380
765,300,-5,-5,380
770,305,-5,-5,380
775,310,-5,-5,380
780,315,-5,-5,380
785,320,-5,-5,380
790,325,-5,-5,380
795,330,-5,-5,380
800,335,-5,-5,380
805,340,-5,-5,380
810,345,-5,-5,380
815,350,-5,-5,380
820,355,-5,-5,380
825,360,-5,-5,380
830,365,-5,-5,380
835,370,-5,-5,380
840,375,-5,-5,380
845,380,-5,-5,380
850,385,-5,-5,380
855,390,-5,-5,380
860,395,-5,-5,380
865,400,-5,-5,380
870,405,-5,-5,380
875,410,-5,-5,380
880,415,-5,-5,380
885,420,-5,-5,380
890,425,-5,-5,380
895,430,-5,-5,380
900,435,-5,-5,380
905,440,-5,-5,380
910,445,-5,-5,380
915,450,-5,-5,380
920,455,-5,-5,380
925,460,-5,-5,380
930,465,-5,-5,380
935,460,-5,5,380
940,455,-5,5,380
945,450,-5,5,380
950,445,-5,5,380
955,440,-5,5,380
960,435,-5,5,380
960,425,5,5,380
955,420,5,5,380
950,415,5,5,380
945,410,5,5,380
940,405,5,5,380
935,400,5,5,380
930,395,5,5,380
925,390,5,5,380
920,385,5,5,380
915,380,5,5,380
910,375,5,5,380
905,370,5,5,380
900,365,5,5,380
895,360,5,5,380
890,355,5,5,380
885,350,5,5,380
880,345,5,5,380
875,340,5,5,380
870,335,5,5,380
865,330,5,5,380
860,325,5,5,380
855,320,5,5,380
850,315,5,5,380
845,310,5,5,380
840,305,5,5,380
835,300,5,5,380
830,295,5,5,380
825,290,5,5,380
820,285,5,5,380
815,280,5,5,380
810,275,5,5,380
805,270,5,5,380
800,265,5,5,380
795,260,5,5,380
790,255,5,5,380
785,250,5,5,380
780,245,5,5,380
775,240,5,5,380
770,235,5,5,380
765,230,5,5,380
760,225,5,5,380
755,220,5,5,380
750,215,5,5,380
745,210,5,5,380
740,205,5,5,380
735,200,5,5,380
730,195,5,5,380
725,190,5,5,380
720,185,5,5,380
715,180,5,5,380
710,175,5,5,380
705,170,5,5,380
700,165,5,5,380
695,160,5,5,380
690,155,5,5,380
685,150,5,5,380
680,145,5,5,380
675,140,5,5,380
670,135,5,5,380
665,130,5,5,380
660,125,5,5,380
655,120,5,5,380
650,115,5,5,380
645,110,5,5,380
640,105,5,5,380
635,100,5,5,380
630,95,5,5,380
625,90,5,5,380
620,85,5,5,380
615,80,5,5,380
610,75,5,5,380
605,70,5,5,380
600,65,5,5,380
595,60,5,5,380
590,55,5,5,380
585,50,5,5,380
580,45,5,5,380
575,40,5,5,380
570,35,5,5,380
565,40,5,-5,380
560,45,5,-5,380
555,50,5,-5,380
550,55,5,-5,380
545,60,5,-5,380
540,65,5,-5,380
535,70,5,-5,380
530,75,5,-5,380
525,80,5,-5,380
520,85,5,-5,380
515,90,5,-5,380
510,95,5,-5,380
505,100,5,-5,380
500,105,5,-5,380
495,110,5,-5,380
490,115,5,-5,380
485,120,5,-5,380
480,125,5,-5,380
475,130,5,-5,380
470,135,5,-5,380
465,140,5,-5,380
460,145,5,-5,380
455,150,5,-5,380
450,155,5,-5,380
445,160,5,-5,380
440,165,5,-5,380
435,170,5,-5,380
430,175,5,-5,380
425,180,5,-5,380
420,185,5,-5,380
415,190,5,-5,380
410,195,5,-5,380
405,200,5,-5,380
400,205,5,-5,380
395,210,5,-5,380
390,215,5,-5,380
385,220,5,-5,380
380,225,5,-5,380
375,230,5,-5,380
370,235,5,-5,380
365,240,5,-5,380
360,245,5,-5,380
355,250,5,-5,380
350,255,5,-5,380
345,260,5,-5,380
340,265,5,-5,380
335,270,5,-5,380
330,275,5,-5,380
325,280,5,-5,380
320,285,5,-5,380
315,290,5,-5,380
310,295,5,-5,380
305,300,5,-5,380
300,305,5,-5,380
295,310,5,-5,380
290,315,5,-5,380
285,320,5,-5,380
280,325,5,-5,380
275,330,5,-5,380
270,335,5,-5,380
265,340,5,-5,380
260,345,5,-5,380
255,350,5,-5,380
250,355,5,-5,380
245,360,5,-5,380
240,365,5,-5,380
235,370,5,-5,380
230,375,5,-5,380
225,380,5,-5,380
220,385,5,-5,380
215,390,5,-5,380
210,395,5,-5,380
205,400,5,-5,380
200,405,5,-5,375
195,410,5,-5,370
190,415,5,-5,365
185,420,5,-5,360
180,425,5,-5,355
175,430,5,-5,350
170,435,5,-5,345
165,440,5,-5,340
160,445,5,-5,335
155,450,5,-5,330
150,455,5,-5,325
145,460,5,-5,320
140,465,5,-5,315
135,460,5,5,310
130,455,5,5,305
125,450,5,5,300
120,445,5,5,295
115,440,5,5,290
110,435,5,5,285
105,430,5,5,280
100,425,5,5,275
95,420,5,5,270
90,415,5,5,265
85,410,5,5,265
80,405,5,5,265
75,400,5,5,265
70,395,5,5,265
65,390,5,5,265
60,385,5,5,265
55,380,5,5,265
50,375,5,5,265
45,370,5,5,265
40,365,5,5,265
40,355,-5,5,265
45,350,-5,5,265
50,345,-5,5,265
55,340,-5,5,265
60,335,-5,5,265
65,330,-5,5,265
70,325,-5,5,265
75,320,-5,5,265
80,315,-5,5,265
85,310,-5,5,265
90,305,-5,5,265
95,300,-5,5,265
100,295,-5,5,265
105,290,-5,5,265
110,285,-5,5,265
115,280,-5,5,265
120,275,-5,5,265
125,270,-5,5,265
130,265,-5,5,265
135,260,-5,5,265
140,255,-5,5,265
145,250,-5,5,265
150,245,-5,5,265
155,240,-5,5,265
160,235,-5,5,265
165,230,-5,5,265
170,225,-5,5,265
175,220,-5,5,265
180,215,-5,5,265
185,210,-5,5,265
190,205,-5,5,265
195,200,-5,5,265
200,195,-5,5,265
205,190,-5,5,265
210,185,-5,5,265
215,180,-5,5,265
220,175,-5,5,265
225,170,-5,5,265
230,165,-5,5,265
235,160,-5,5,265
240,155,-5,5,265
245,150,-5,5,265
250,145,-5,5,265
255,140,-5,5,265
260,135,-5,5,265
265,130,-5,5,265
270,125,-5,5,265
275,120,-5,5,265
280,115,-5,5,265
285,110,-5,5,265
290,105,-5,5,265
295,100,-5,5,265
300,95,-5,5,265
305,90,-5,5,265
310,85,-5,5,265
315,80,-5,5,265
320,75,-5,5,265
325,70,-5,5,265
330,65,-5,5,265
335,60,-5,5,265
340,55,-5,5,265
345,50,-5,5,265
350,45,-5,5,265
355,40,-5,5,265
360,35,-5,5,265
365,40,-5,-5,265
370,45,-5,-5,265
375,50,-5,-5,265
380,55,-5,-5,265
385,60,-5,-5,265
390,65,-5,-5,265
395,70,-5,-5,265
400,75,-5,-5,265
405,80,-5,-5,265
410,85,-5,-5,265
415,90,-5,-5,265
420,95,-5,-5,265
425,100,-5,-5,265
430,105,-5,-5,265
435,110,-5,-5,265
440,115,-5,-5,265
445,120,-5,-5,265
450,125,-5,-5,265
455,130,-5,-5,265
460,135,-5,-5,265
465,140,-5,-5,265
470,145,-5,-5,265
475,150,-5,-5,265
480,155,-5,-5,265
485,160,-5,-5,265
490,165,-5,-5,265
495,170,-5,-5,265
500,175,-5,-5,265
505,180,-5,-5,265
510,185,-5,-5,265
515,190,-5,-5,265
520,195,-5,-5,265
525,200,-5,-5,265
530,205,-5,-5,265
535,210,-5,-5,265
540,215,-5,-5,265
545,220,-5,-5,265
550,225,-5,-5,265
555,230,-5,-5,265
560,235,-5,-5,265
565,240,-5,-5,265
570,245,-5,-5,265
575,250,-5,-5,265
580,255,-5,-5,265
585,260,-5,-5,265
590,265,-5,-5,265
595,270,-5,-5,265
600,275,-5,-5,265
605,280,-5,-5,265
610,285,-5,-5,265
615,290,-5,-5,265
620,295,-5,-5,265
625,300,-5,-5,265
630,305,-5,-5,265
635,310,-5,-5,265
640,315,-5,-5,265
645,320,-5,-5,265
650,325,-5,-5,265
655,330,-5,-5,265
660,335,-5,-5,265
665,340,-5,-5,265
670,345,-5,-5,265
675,350,-5,-5,265
680,355,-5,-5,265
685,360,-5,-5,265
690,365,-5,-5,265
695,370,-5,-5,265
700,375,-5,-5,265
705,380,-5,-5,265
710,385,-5,-5,265
715,390,-5,-5,265
720,395,-5,-5,265
725,400,-5,-5,265
730,405,-5,-5,265
735,410,-5,-5,265
740,415,-5,-5,265
745,420,-5,-5,265
750,425,-5,-5,265
755,430,-5,-5,265
760,435,-5,-5,265
765,440,-5,-5,265
770,445,-5,-5,265
775,450,-5,-5,265
780,455,-5,-5,265
785,460,-5,-5,265
790,465,-5,-5,265
795,460,-5,5,265
800,455,-5,5,265
805,450,-5,5,265
810,445,-5,5,265
815,440,-5,5,265
820,435,-5,5,265
825,430,-5,5,265
830,425,-5,5,265
835,420,-5,5,265
840,415,-5,5,265
845,410,-5,5,265
850,405,-5,5,265
855,400,-5,5,265
860,395,-5,5,265
865,390,-5,5,265
870,385,-5,5,265
875,380,-5,5,265
880,375,-5,5,265
885,370,-5,5,265
890,365,-5,5,265
895,360,-5,5,265
900,355,-5,5,265
905,350,-5,5,265
910,345,-5,5,265
915,340,-5,5,265
920,335,-5,5,265
925,330,-5,5,265
930,325,-5,5,265
935,320,-5,5,265
940,315,-5,5,265
945,310,-5,5,265
950,305,-5,5,265
955,300,-5,5,265
960,295,-5,5,265
960,285,5,5,265
955,280,5,5,265
950,275,5,5,265
945,270,5,5,265
940,265,5,5,265
935,260,5,5,265
930,255,5,5,265
925,250,5,5,265
920,245,5,5,265
915,240,5,5,265
910,235,5,5,265
905,230,5,5,265
900,225,5,5,265
895,220,5,5,265
890,215,5,5,265
885,210,5,5,265
880,205,5,5,265
875,200,5,5,265
870,195,5,5,265
865,190,5,5,265
860,185,5,5,265
855,180,5,5,265
850,175,5,5,265
845,170,5,5,265
840,165,5,5,265
835,160,5,5,265
830,155,5,5,265
825,150,5,5,265
820,145,5,5,265
815,140,5,5,265
810,135,5,5,265
805,130,5,5,265
800,125,5,5,265
795,120,5,5,265
790,115,5,5,265
785,110,5,5,265
780,105,5,5,265
775,100,5,5,265
770,95,5,5,265
765,90,5,5,265
760,85,5,5,265
755,80,5,5,265
750,75,5,5,265
745,70,5,5,265
740,65,5,5,265
735,60,5,5,265
730,55,5,5,265
725,50,5,5,265
720,45,5,5,265
715,40,5,5,265
710,35,5,5,265
705,40,5,-5,265
700,45,5,-5,265
695,50,5,-5,265
690,55,5,-5,265
685,60,5,-5,265
680,65,5,-5,265
675,70,5,-5,265
670,75,5,-5,265
665,80,5,-5,265
660,85,5,-5,265
655,90,5,-5,265
650,95,5,-5,265
645,100,5,-5,265
640,105,5,-5,265
635,110,5,-5,265
630,115,5,-5,265
625,120,5,-5,265
620,125,5,-5,265
615,130,5,-5,265
610,135,5,-5,265
605,140,5,-5,265
600,145,5,-5,265
595,150,5,-5,265
590,155,5,-5,265
585,160,5,-5,265
580,165,5,-5,265
575,170,5,-5,265
570,175,5,-5,265
565,180,5,-5,265
560,185,5,-5,265
555,190,5,-5,265
550,195,5,-5,265
545,200,5,-5,265
540,205,5,-5,265
535,210,5,-5,265
530,215,5,-5,265
525,220,5,-5,265
520,225,5,-5,265
515,230,5,-5,265
510,235,5,-5,265
505,240,5,-5,265
500,245,5,-5,265
495,250,5,-5,265
490,255,5,-5,265
485,260,5,-5,265
480,265,5,-5,265
475,270,5,-5,265
470,275,5,-5,265
465,280,5,-5,265
460,285,5,-5,265
455,290,5,-5,265
450,295,5,-5,265
445,300,5,-5,265
440,305,5,-5,265
435,310,5,-5,265
430,315,5,-5,265
425,320,5,-5,265
420,325,5,-5,265
415,330,5,-5,265
410,335,5,-5,265
405,340,5,-5,265
400,345,5,-5,265
395,350,5,-5,265
390,355,5,-5,265
385,360,5,-5,265
380,365,5,-5,265
375,370,5,-5,265
370,375,5,-5,265
365,380,5,-5,265
360,385,5,-5,265
355,390,5,-5,265
350,395,5,-5,265
345,400,5,-5,265
340,405,5,-5,265
335,410,5,-5,265
330,415,5,-5,265
325,420,5,-5,265
320,425,5,-5,265
315,430,5,-5,265
310,435,5,-5,265
305,440,5,-5,265
300,445,5,-5,265
295,450,5,-5,265
290,455,5,-5,265
285,460,5,-5,265
280,465,5,-5,265
275,460,5,5,265
270,455,5,5,265
265,450,5,5,265
260,445,5,5,265
255,440,5,5,265
250,435,5,5,265
245,430,5,5,265
240,425,5,5,265
235,420,5,5,265
230,415,5,5,265
225,410,5,5,265
220,405,5,5,265
215,400,5,5,265
210,395,5,5,265
205,390,5,5,265
200,385,5,5,265
195,380,5,5,265
190,375,5,5,265
185,370,5,5,265
180,365,5,5,265
175,360,5,5,260
170,355,5,5,255
165,350,5,5,250
160,345,5,5,245
155,340,5,5,240
150,335,5,5,235
145,330,5,5,230
140,325,5,5,225
135,320,5,5,220
130,315,5,5,215
125,310,5,5,210
120,305,5,5,205
115,300,5,5,200
110,295,5,5,195
105,290,5,5,190
100,285,5,5,185
95,280,5,5,180
90,275,5,5,175
85,270,5,5,170
80,265,5,5,165
75,260,5,5,160
70,255,5,5,155
65,250,5,5,150
60,245,5,5,145
55,240,5,5,145
50,235,5,5,145
45,230,5,5,145
40,225,5,5,145
40,215,-5,5,145
45,210,-5,5,145
50,205,-5,5,145
55,200,-5,5,145
60,195,-5,5,145
65,190,-5,5,145
70,185,-5,5,145
75,180,-5,5,145
80,175,-5,5,145
85,170,-5,5,145
90,165,-5,5,145
95,160,-5,5,145
100,155,-5,5,145
105,150,-5,5,145
110,145,-5,5,145
115,140,-5,5,145
120,135,-5,5,145
125,130,-5,5,145
130,125,-5,5,145
135,120,-5,5,145
140,115,-5,5,145
145,110,-5,5,145
150,105,-5,5,145
155,100,-5,5,145
160,95,-5,5,145
165,90,-5,5,145
170,85,-5,5,145
175,80,-5,5,145
180,75,-5,5,145
185,70,-5,5,145
190,65,-5,5,145
195,60,-5,5,145
200,55,-5,5,145
205,50,-5,5,145
210,45,-5,5,145
215,40,-5,5,145
220,35,-5,5,145
225,40,-5,-5,145
230,45,-5,-5,145
235,50,-5,-5,145
240,55,-5,-5,145
245,60,-5,-5,145
250,65,-5,-5,145
255,70,-5,-5,145
260,75,-5,-5,145
265,80,-5,-5,145
270,85,-5,-5,145
275,90,-5,-5,145
280,95,-5,-5,145
285,100,-5,-5,145
290,105,-5,-5,145
295,110,-5,-5,145
300,115,-5,-5,145
305,120,-5,-5,145
310,125,-5,-5,145
315,130,-5,-5,145
320,135,-5,-5,145
325,140,-5,-5,145
330,145,-5,-5,145
335,150,-5,-5,145
340,155,-5,-5,145
345,160,-5,-5,145
350,165,-5,-5,145
355,170,-5,-5,145
360,175,-5,-5,145
365,180,-5,-5,145
370,185,-5,-5,145
375,190,-5,-5,145
380,195,-5,-5,145
385,200,-5,-5,145
390,205,-5,-5,145
395,210,-5,-5,145
400,215,-5,-5,145
405,220,-5,-5,145
410,225,-5,-5,145
415,230,-5,-5,145
420,235,-5,-5,145
425,240,-5,-5,145
430,245,-5,-5,145
435,250,-5,-5,145
440,255,-5,-5,145
445,260,-5,-5,145
450,265,-5,-5,145
455,270,-5,-5,145
460,275,-5,-5,145
465,280,-5,-5,145
470,285,-5,-5,145
475,290,-5,-5,145
480,295,-5,-5,145
485,300,-5,-5,145
490,305,-5,-5,145
495,310,-5,-5,145
500,315,-5,-5,145
505,320,-5,-5,145
510,325,-5,-5,145
515,330,-5,-5,145
520,335,-5,-5,145
525,340,-5,-5,145
530,345,-5,-5,145
535,350,-5,-5,145
540,355,-5,-5,145
545,360,-5,-5,145
550,365,-5,-5,145
555,370,-5,-5,145
560,375,-5,-5,145
565,380,-5,-5,145
570,385,-5,-5,145
575,390,-5,-5,145
580,395,-5,-5,145
585,400,-5,-5,145
590,405,-5,-5,145
595,410,-5,-5,145
600,415,-5,-5,145
605,420,-5,-5,145
610,425,-5,-5,145
615,430,-5,-5,145
620,435,-5,-5,145
625,440,-5,-5,145
630,445,-5,-5,145
635,450,-5,-5,145
640,455,-5,-5,145
645,460,-5,-5,145
650,465,-5,-5,145
655,460,-5,5,145
660,455,-5,5,145
665,450,-5,5,145
670,445,-5,5,145
675,440,-5,5,145
680,435,-5,5,145
685,430,-5,5,145
690,425,-5,5,145
695,420,-5,5,145
700,415,-5,5,145
705,410,-5,5,145
710,405,-5,5,145
715,400,-5,5,145
720,395,-5,5,145
725,390,-5,5,145
730,385,-5,5,145
735,380,-5,5,145
740,375,-5,5,145
745,370,-5,5,145
750,365,-5,5,145
755,360,-5,5,145
760,355,-5,5,145
765,350,-5,5,145
770,345,-5,5,145
775,340,-5,5,145
780,335,-5,5,145
785,330,-5,5,145
790,325,-5,5,145
795,320,-5,5,145
800,315,-5,5,145
805,310,-5,5,145
810,305,-5,5,145
815,300,-5,5,145
820,295,-5,5,145
825,290,-5,5,145
830,285,-5,5,145
835,280,-5,5,145
840,275,-5,5,145
845,270,-5,5,145
850,265,-5,5,145
855,260,-5,5,145
860,255,-5,5,145
865,250,-5,5,145
870,245,-5,5,145
875,240,-5,5,145
880,235,-5,5,145
885,230,-5,5,145
890,225,-5,5,145
895,220,-5,5,145
900,215,-5,5,145
905,210,-5,5,145
910,205,-5,5,145
915,200,-5,5,145
920,195,-5,5,145
925,190,-5,5,145
930,185,-5,5,145
935,180,-5,5,145
940,175,-5,5,145
945,170,-5,5,145
950,165,-5,5,145
955,160,-5,5,145
960,155,-5,5,145
960,145,5,5,145
955,140,5,5,145
950,135,5,5,145
945,130,5,5,145
940,125,5,5,145
935,120,5,5,145
930,115,5,5,145
925,110,5,5,145
920,105,5,5,145
915,100,5,5,145
910,95,5,5,145
905,90,5,5,145
900,85,5,5,145
895,80,5,5,145
890,75,5,5,145
885,70,5,5,145
880,65,5,5,145
875,60,5,5,145
870,55,5,5,145
865,50,5,5,145
860,45,5,5,145
855,40,5,5,145
850,35,5,5,145
845,40,5,-5,145
840,45,5,-5,145
835,50,5,-5,145
830,55,5,-5,145
825,60,5,-5,145
820,65,5,-5,145
815,70,5,-5,145
810,75,5,-5,145
805,80,5,-5,145
800,85,5,-5,145
795,90,5,-5,145
790,95,5,-5,145
785,100,5,-5,145
780,105,5,-5,145
775,110,5,-5,145
770,115,5,-5,145
765,120,5,-5,145
760,125,5,-5,145
755,130,5,-5,145
750,135,5,-5,145
745,140,5,-5,145
740,145,5,-5,145
735,150,5,-5,145
730,155,5,-5,145
725,160,5,-5,145
720,165,5,-5,145
715,170,5,-5,145
710,175,5,-5,145
705,180,5,-5,145
700,185,5,-5,145
695,190,5,-5,145
690,195,5,-5,145
685,200,5,-5,145
680,205,5,-5,145
675,210,5,-5,145
670,215,5,-5,145
665,220,5,-5,145
660,225,5,-5,145
655,230,5,-5,145
650,235,5,-5,145
645,240,5,-5,145
640,245,5,-5,145
635,250,5,-5,145
630,255,5,-5,145
625,260,5,-5,145
620,265,5,-5,145
615,270,5,-5,145
610,275,5,-5,145
605,280,5,-5,145
600,285,5,-5,145
595,290,5,-5,145
590,295,5,-5,145
585,300,5,-5,145
580,305,5,-5,145
575,310,5,-5,145
570,315,5,-5,145
565,320,5,-5,145
560,325,5,-5,145
555,330,5,-5,145
550,335,5,-5,145
545,340,5,-5,145
540,345,5,-5,145
535,350,5,-5,145
530,355,5,-5,145
525,360,5,-5,145
520,365,5,-5,145
515,370,5,-5,145
510,375,5,-5,145
505,380,5,-5,145
500,385,5,-5,145
495,390,5,-5,145
490,395,5,-5,145
485,400,5,-5,145
480,405,5,-5,145
475,410,5,-5,145
470,415,5,-5,145
465,420,5,-5,145
460,425,5,-5,145
455,430,5,-5,145
450,435,5,-5,145
445,440,5,-5,145
440,445,5,-5,145
435,450,5,-5,145
430,455,5,-5,145
425,460,5,-5,145
420,465,5,-5,145
415,460,5,5,145
410,455,5,5,145
405,450,5,5,145
400,445,5,5,145
395,440,5,5,145
390,435,5,5,145
385,430,5,5,145
380,425,5,5,145
375,420,5,5,145
370,415,5,5,145
365,410,5,5,145
360,405,5,5,145
355,400,5,5,145
350,395,5,5,145
345,390,5,5,145
340,385,5,5,145
335,380,5,5,145
330,375,5,5,145
325,370,5,5,145
320,365,5,5,145
315,360,5,5,145
310,355,5,5,145
305,350,5,5,145
300,345,5,5,145
295,340,5,5,145
290,335,5,5,145
285,330,5,5,145
280,325,5,5,145
275,320,5,5,145
270,315,5,5,140
265,310,5,5,135
260,305,5,5,130
255,300,5,5,125
250,295,5,5,120
245,290,5,5,115
240,285,5,5,110
235,280,5,5,105
230,275,5,5,100
225,270,5,5,95
220,265,5,5,95
215,260,5,5,95
210,255,5,5,95
205,250,5,5,95
200,245,5,5,95
195,240,5,5,95
190,235,5,5,95
185,230,5,5,95
180,225,5,5,95
175,220,5,5,90
170,215,5,5,85
165,210,5,5,80
160,205,5,5,75
155,200,5,5,70
150,195,5,5,65
145,190,5,5,60
140,185,5,5,55
135,180,5,5,50
130,175,5,5,45
125,170,5,5,40
120,165,5,5,35
115,160,5,5,30
110,155,5,5,25
105,150,5,5,20
100,145,5,5,20
95,140,5,5,20
90,135,5,5,20
85,130,5,5,20
80,125,5,5,20
75,120,5,5,20
70,115,5,5,20
65,110,5,5,20
60,105,5,5,20
55,100,5,5,20
50,95,5,5,20
45,90,5,5,20
40,85,5,5,20
40,75,-5,5,20
45,70,-5,5,20
50,65,-5,5,20
55,60,-5,5,20
60,55,-5,5,20
65,50,-5,5,20
70,45,-5,5,20
75,40,-5,5,20
80,35,-5,5,20
85,40,-5,-5,20
90,45,-5,-5,20
95,50,-5,-5,20
100,55,-5,-5,20
105,60,-5,-5,20
110,65,-5,-5,20
115,70,-5,-5,20
120,75,-5,-5,20
125,80,-5,-5,20
130,85,-5,-5,20
135,90,-5,-5,20
140,95,-5,-5,20
145,100,-5,-5,20
150,105,-5,-5,20
155,110,-5,-5,20
160,115,-5,-5,20
165,120,-5,-5,20
170,125,-5,-5,20
175,130,-5,-5,20
180,135,-5,-5,20
185,140,-5,-5,20
190,145,-5,-5,20
195,150,-5,-5,25
200,155,-5,-5,30
205,160,-5,-5,35
210,165,-5,-5,40
215,170,-5,-5,45
220,175,-5,-5,50
225,180,-5,-5,55
230,185,-5,-5,60
235,190,-5,-5,65
240,195,-5,-5,70
245,200,-5,-5,75
250,205,-5,-5,80
255,210,-5,-5,85
260,215,-5,-5,90
265,220,-5,-5,95
270,225,-5,-5,100
275,230,-5,-5,105
280,235,-5,-5,110
285,240,-5,-5,115
290,245,-5,-5,120
295,250,-5,-5,125
300,255,-5,-5,130
305,260,-5,-5,135
310,265,-5,-5,140
315,270,-5,-5,145
320,275,-5,-5,150
325,280,-5,-5,155
330,285,-5,-5,160
335,290,-5,-5,165
340,295,-5,-5,170
345,300,-5,-5,175
350,305,-5,-5,180
355,310,-5,-5,185
360,315,-5,-5,190
365,320,-5,-5,190
370,325,-5,-5,190
375,330,-5,-5,190
380,335,-5,-5,190
385,340,-5,-5,190
390,345,-5,-5,190
395,350,-5,-5,190
400,355,-5,-5,190
405,360,-5,-5,190
410,365,-5,-5,190
415,370,-5,-5,190
420,375,-5,-5,190
425,380,-5,-5,190
430,385,-5,-5,190
435,390,-5,-5,190
440,395,-5,-5,190
445,400,-5,-5,190
450,405,-5,-5,190
455,410,-5,-5,190
460,415,-5,-5,190
465,420,-5,-5,190
470,425,-5,-5,190
475,430,-5,-5,190
480,435,-5,-5,190
485,440,-5,-5,190
490,445,-5,-5,190
495,450,-5,-5,190
500,455,-5,-5,190
505,460,-5,-5,190
510,465,-5,-5,190
515,460,-5,5,190
520,455,-5,5,190
525,450,-5,5,190
530,445,-5,5,190
535,440,-5,5,190
540,435,-5,5,190
545,430,-5,5,190
550,425,-5,5,190
555,420,-5,5,190
560,415,-5,5,190
565,410,-5,5,190
570,405,-5,5,190
575,400,-5,5,190
580,395,-5,5,190
585,390,-5,5,190
590,385,-5,5,190
595,380,-5,5,190
600,375,-5,5,190
605,370,-5,5,190
610,365,-5,5,190
615,360,-5,5,190
620,355,-5,5,190
625,350,-5,5,190
630,345,-5,5,190
635,340,-5,5,190
640,335,-5,5,190
645,330,-5,5,190
650,325,-5,5,190
655,320,-5,5,190
660,315,-5,5,190
665,310,-5,5,190
670,305,-5,5,190
675,300,-5,5,190
680,295,-5,5,190
685,290,-5,5,190
690,285,-5,5,190
695,280,-5,5,190
700,275,-5,5,190
705,270,-5,5,190
710,265,-5,5,190
715,260,-5,5,190
720,255,-5,5,190
725,250,-5,5,190
730,245,-5,5,190
735,240,-5,5,190
740,235,-5,5,190
745,230,-5,5,190
750,225,-5,5,190
755,220,-5,5,190
760,215,-5,5,190
765,210,-5,5,190
770,205,-5,5,190
775,200,-5,5,190
780,195,-5,5,190
785,190,-5,5,190
790,185,-5,5,190
795,180,-5,5,190
800,175,-5,5,190
805,170,-5,5,190
810,165,-5,5,190
815,160,-5,5,190
820,155,-5,5,190
825,150,-5,5,190
830,145,-5,5,190
835,140,-5,5,190
840,135,-5,5,190
845,130,-5,5,190
850,125,-5,5,190
855,120,-5,5,190
860,115,-5,5,190
865,110,-5,5,190
870,105,-5,5,190
875,100,-5,5,190
880,95,-5,5,190
885,90,-5,5,190
890,85,-5,5,190
895,80,-5,5,190
900,75,-5,5,190
905,70,-5,5,190
910,65,-5,5,190
915,60,-5,5,190
920,55,-5,5,190
925,50,-5,5,190
930,45,-5,5,190
935,40,-5,5,190
940,35,-5,5,190
945,40,-5,-5,190
950,45,-5,-5,190
955,50,-5,-5,190
960,55,-5,-5,190
960,65,5,-5,190
955,70,5,-5,190
950,75,5,-5,190
945,80,5,-5,190
940,85,5,-5,190
935,90,5,-5,190
930,95,5,-5,190
925,100,5,-5,190
920,105,5,-5,190
915,110,5,-5,190
910,115,5,-5,190
905,120,5,-5,190
900,125,5,-5,190
895,130,5,-5,190
890,135,5,-5,190
885,140,5,-5,190
880,145,5,-5,190
875,150,5,-5,190
870,155,5,-5,190
865,160,5,-5,190
860,165,5,-5,190
855,170,5,-5,190
850,175,5,-5,190
845,180,5,-5,190
840,185,5,-5,190
835,190,5,-5,190
830,195,5,-5,190
825,200,5,-5,190
820,205,5,-5,190
815,210,5,-5,190
810,215,5,-5,190
805,220,5,-5,190
800,225,5,-5,190
795,230,5,-5,190
790,235,5,-5,190
785,240,5,-5,190
780,245,5,-5,190
775,250,5,-5,190
770,255,5,-5,190
765,260,5,-5,190
760,265,5,-5,190
755,270,5,-5,190
750,275,5,-5,190
745,280,5,-5,190
740,285,5,-5,190
735,290,5,-5,190
730,295,5,-5,190
725,300,5,-5,190
720,305,5,-5,190
715,310,5,-5,190
710,315,5,-5,190
705,320,5,-5,190
700,325,5,-5,190
695,330,5,-5,190
690,335,5,-5,190
685,340,5,-5,190
680,345,5,-5,190
675,350,5,-5,190
670,355,5,-5,190
665,360,5,-5,190
660,365,5,-5,190
655,370,5,-5,190
650,375,5,-5,190
645,380,5,-5,190
640,385,5,-5,190
635,390,5,-5,190
630,395,5,-5,190
625,400,5,-5,190
620,405,5,-5,190
615,410,5,-5,190
610,415,5,-5,190
605,420,5,-5,190
600,425,5,-5,190
595,430,5,-5,190
590,435,5,-5,190
585,440,5,-5,190
580,445,5,-5,190
575,450,5,-5,190
570,455,5,-5,190
565,460,5,-5,190
560,465,5,-5,190
555,460,5,5,190
550,455,5,5,190
545,450,5,5,190
540,445,5,5,190
535,440,5,5,190
530,435,5,5,190
525,430,5,5,190
520,425,5,5,190
515,420,5,5,190
510,415,5,5,190
505,410,5,5,190
500,405,5,5,190
495,400,5,5,190
490,395,5,5,190
485,390,5,5,190
480,385,5,5,190
475,380,5,5,190
470,375,5,5,190
465,370,5,5,190
460,365,5,5,190
455,360,5,5,190
450,355,5,5,190
445,350,5,5,190
440,345,5,5,190
